Origin,Destination,Via_Hub,Fare_Udeung,Remarks
광주광역시동부교육지원청,전라남도목포교육지원청,직통,9300,전남 관내
전라남도목포교육지원청,광주광역시동부교육지원청,직통,9300,전남 관내
광주광역시동부교육지원청,전라남도여수교육지원청,직통,16800,전남 관내
전라남도여수교육지원청,광주광역시동부교육지원청,직통,16800,전남 관내
광주광역시동부교육지원청,전라남도순천교육지원청,직통,11000,전남 관내
전라남도순천교육지원청,광주광역시동부교육지원청,직통,11000,전남 관내
광주광역시동부교육지원청,전라남도나주교육지원청,직통,4300,전남 관내
전라남도나주교육지원청,광주광역시동부교육지원청,직통,4300,전남 관내
광주광역시동부교육지원청,전라남도광양교육지원청,직통,10900,전남 관내
전라남도광양교육지원청,광주광역시동부교육지원청,직통,10900,전남 관내
광주광역시동부교육지원청,전라남도담양교육지원청,직통,2900,전남 관내
전라남도담양교육지원청,광주광역시동부교육지원청,직통,2900,전남 관내
광주광역시동부교육지원청,전라남도곡성교육지원청,직통,5500,전남 관내
전라남도곡성교육지원청,광주광역시동부교육지원청,직통,5500,전남 관내
광주광역시동부교육지원청,전라남도구례교육지원청,직통,9800,전남 관내
전라남도구례교육지원청,광주광역시동부교육지원청,직통,9800,전남 관내
광주광역시동부교육지원청,전라남도고흥교육지원청,직통,21000,전남 관내
전라남도고흥교육지원청,광주광역시동부교육지원청,직통,21000,전남 관내
광주광역시동부교육지원청,전라남도보성교육지원청,직통,11500,전남 관내
전라남도보성교육지원청,광주광역시동부교육지원청,직통,11500,전남 관내
광주광역시동부교육지원청,전라남도화순교육지원청,직통,2500,전남 관내
전라남도화순교육지원청,광주광역시동부교육지원청,직통,2500,전남 관내
광주광역시동부교육지원청,전라남도장흥교육지원청,직통,14900,전남 관내
전라남도장흥교육지원청,광주광역시동부교육지원청,직통,14900,전남 관내
광주광역시동부교육지원청,전라남도강진교육지원청,직통,15200,전남 관내
전라남도강진교육지원청,광주광역시동부교육지원청,직통,15200,전남 관내
광주광역시동부교육지원청,전라남도해남교육지원청,직통,16900,전남 관내
전라남도해남교육지원청,광주광역시동부교육지원청,직통,16900,전남 관내
광주광역시동부교육지원청,전라남도영암교육지원청,직통,8700,전남 관내
전라남도영암교육지원청,광주광역시동부교육지원청,직통,8700,전남 관내
광주광역시동부교육지원청,전라남도무안교육지원청,직통,7800,전남 관내
전라남도무안교육지원청,광주광역시동부교육지원청,직통,7800,전남 관내
광주광역시동부교육지원청,전라남도함평교육지원청,직통,5800,전남 관내
전라남도함평교육지원청,광주광역시동부교육지원청,직통,5800,전남 관내
광주광역시동부교육지원청,전라남도영광교육지원청,직통,9500,전남 관내
전라남도영광교육지원청,광주광역시동부교육지원청,직통,9500,전남 관내
광주광역시동부교육지원청,전라남도장성교육지원청,직통,2400,전남 관내
전라남도장성교육지원청,광주광역시동부교육지원청,직통,2400,전남 관내
광주광역시동부교육지원청,전라남도완도교육지원청,직통,24800,전남 관내
전라남도완도교육지원청,광주광역시동부교육지원청,직통,24800,전남 관내
광주광역시동부교육지원청,전라남도진도교육지원청,직통,19900,전남 관내
전라남도진도교육지원청,광주광역시동부교육지원청,직통,19900,전남 관내
광주광역시동부교육지원청,남악,직통,9300,전남 관내
남악,광주광역시동부교육지원청,직통,9300,전남 관내
전라남도목포교육지원청,전라남도여수교육지원청,직통,21400,전남 관내
전라남도여수교육지원청,전라남도목포교육지원청,직통,21400,전남 관내
전라남도목포교육지원청,전라남도순천교육지원청,직통,15000,전남 관내
전라남도순천교육지원청,전라남도목포교육지원청,직통,15000,전남 관내
전라남도목포교육지원청,전라남도나주교육지원청,직통,7300,전남 관내
전라남도나주교육지원청,전라남도목포교육지원청,직통,7300,전남 관내
전라남도목포교육지원청,전라남도광양교육지원청,직통,17800,전남 관내
전라남도광양교육지원청,전라남도목포교육지원청,직통,17800,전남 관내
전라남도목포교육지원청,전라남도담양교육지원청,직통,10100,전남 관내
전라남도담양교육지원청,전라남도목포교육지원청,직통,10100,전남 관내
전라남도목포교육지원청,전라남도곡성교육지원청,직통,12700,전남 관내
전라남도곡성교육지원청,전라남도목포교육지원청,직통,12700,전남 관내
전라남도목포교육지원청,전라남도구례교육지원청,직통,17000,전남 관내
전라남도구례교육지원청,전라남도목포교육지원청,직통,17000,전남 관내
전라남도목포교육지원청,전라남도고흥교육지원청,직통,18600,전남 관내
전라남도고흥교육지원청,전라남도목포교육지원청,직통,18600,전남 관내
전라남도목포교육지원청,전라남도보성교육지원청,직통,13500,전남 관내
전라남도보성교육지원청,전라남도목포교육지원청,직통,13500,전남 관내
전라남도목포교육지원청,전라남도화순교육지원청,직통,9700,전남 관내
전라남도화순교육지원청,전라남도목포교육지원청,직통,9700,전남 관내
전라남도목포교육지원청,전라남도장흥교육지원청,직통,10200,전남 관내
전라남도장흥교육지원청,전라남도목포교육지원청,직통,10200,전남 관내
전라남도목포교육지원청,전라남도강진교육지원청,직통,7800,전남 관내
전라남도강진교육지원청,전라남도목포교육지원청,직통,7800,전남 관내
전라남도목포교육지원청,전라남도해남교육지원청,직통,8700,전남 관내
전라남도해남교육지원청,전라남도목포교육지원청,직통,8700,전남 관내
전라남도목포교육지원청,전라남도영암교육지원청,직통,6400,전남 관내
전라남도영암교육지원청,전라남도목포교육지원청,직통,6400,전남 관내
전라남도목포교육지원청,전라남도무안교육지원청,직통,3200,전남 관내
전라남도무안교육지원청,전라남도목포교육지원청,직통,3200,전남 관내
전라남도목포교육지원청,전라남도함평교육지원청,직통,5100,전남 관내
전라남도함평교육지원청,전라남도목포교육지원청,직통,5100,전남 관내
전라남도목포교육지원청,전라남도영광교육지원청,직통,8700,전남 관내
전라남도영광교육지원청,전라남도목포교육지원청,직통,8700,전남 관내
전라남도목포교육지원청,전라남도장성교육지원청,직통,9600,전남 관내
전라남도장성교육지원청,전라남도목포교육지원청,직통,9600,전남 관내
전라남도목포교육지원청,전라남도완도교육지원청,직통,15700,전남 관내
전라남도완도교육지원청,전라남도목포교육지원청,직통,15700,전남 관내
전라남도목포교육지원청,전라남도진도교육지원청,직통,10800,전남 관내
전라남도진도교육지원청,전라남도목포교육지원청,직통,10800,전남 관내
전라남도목포교육지원청,남악,직통,1700,전남 관내
남악,전라남도목포교육지원청,직통,1700,전남 관내
전라남도여수교육지원청,전라남도순천교육지원청,직통,5000,전남 관내
전라남도순천교육지원청,전라남도여수교육지원청,직통,5000,전남 관내
전라남도여수교육지원청,전라남도나주교육지원청,직통,17300,전남 관내
전라남도나주교육지원청,전라남도여수교육지원청,직통,17300,전남 관내
전라남도여수교육지원청,전라남도광양교육지원청,직통,7500,전남 관내
전라남도광양교육지원청,전라남도여수교육지원청,직통,7500,전남 관내
전라남도여수교육지원청,전라남도담양교육지원청,직통,15900,전남 관내
전라남도담양교육지원청,전라남도여수교육지원청,직통,15900,전남 관내
전라남도여수교육지원청,전라남도곡성교육지원청,직통,18500,전남 관내
전라남도곡성교육지원청,전라남도여수교육지원청,직통,18500,전남 관내
전라남도여수교육지원청,전라남도구례교육지원청,직통,10200,전남 관내
전라남도구례교육지원청,전라남도여수교육지원청,직통,10200,전남 관내
전라남도여수교육지원청,전라남도고흥교육지원청,직통,13600,전남 관내
전라남도고흥교육지원청,전라남도여수교육지원청,직통,13600,전남 관내
전라남도여수교육지원청,전라남도보성교육지원청,직통,12800,전남 관내
전라남도보성교육지원청,전라남도여수교육지원청,직통,12800,전남 관내
전라남도여수교육지원청,전라남도화순교육지원청,직통,15500,전남 관내
전라남도화순교육지원청,전라남도여수교육지원청,직통,15500,전남 관내
전라남도여수교육지원청,전라남도장흥교육지원청,직통,16100,전남 관내
전라남도장흥교육지원청,전라남도여수교육지원청,직통,16100,전남 관내
전라남도여수교육지원청,전라남도강진교육지원청,직통,18500,전남 관내
전라남도강진교육지원청,전라남도여수교육지원청,직통,18500,전남 관내
전라남도여수교육지원청,전라남도해남교육지원청,직통,21500,전남 관내
전라남도해남교육지원청,전라남도여수교육지원청,직통,21500,전남 관내
전라남도여수교육지원청,전라남도영암교육지원청,직통,22400,전남 관내
전라남도영암교육지원청,전라남도여수교육지원청,직통,22400,전남 관내
전라남도여수교육지원청,전라남도무안교육지원청,직통,19000,전남 관내
전라남도무안교육지원청,전라남도여수교육지원청,직통,19000,전남 관내
전라남도여수교육지원청,전라남도함평교육지원청,직통,17500,전남 관내
전라남도함평교육지원청,전라남도여수교육지원청,직통,17500,전남 관내
전라남도여수교육지원청,전라남도영광교육지원청,직통,20300,전남 관내
전라남도영광교육지원청,전라남도여수교육지원청,직통,20300,전남 관내
전라남도여수교육지원청,전라남도장성교육지원청,직통,15400,전남 관내
전라남도장성교육지원청,전라남도여수교육지원청,직통,15400,전남 관내
전라남도여수교육지원청,전라남도완도교육지원청,직통,28200,전남 관내
전라남도완도교육지원청,전라남도여수교육지원청,직통,28200,전남 관내
전라남도여수교육지원청,전라남도진도교육지원청,직통,24800,전남 관내
전라남도진도교육지원청,전라남도여수교육지원청,직통,24800,전남 관내
전라남도여수교육지원청,남악,직통,20200,전남 관내
남악,전라남도여수교육지원청,직통,20200,전남 관내
전라남도순천교육지원청,전라남도나주교육지원청,직통,12700,전남 관내
전라남도나주교육지원청,전라남도순천교육지원청,직통,12700,전남 관내
전라남도순천교육지원청,전라남도광양교육지원청,직통,2500,전남 관내
전라남도광양교육지원청,전라남도순천교육지원청,직통,2500,전남 관내
전라남도순천교육지원청,전라남도담양교육지원청,직통,10100,전남 관내
전라남도담양교육지원청,전라남도순천교육지원청,직통,10100,전남 관내
전라남도순천교육지원청,전라남도곡성교육지원청,직통,9400,전남 관내
전라남도곡성교육지원청,전라남도순천교육지원청,직통,9400,전남 관내
전라남도순천교육지원청,전라남도구례교육지원청,직통,5200,전남 관내
전라남도구례교육지원청,전라남도순천교육지원청,직통,5200,전남 관내
전라남도순천교육지원청,전라남도고흥교육지원청,직통,8700,전남 관내
전라남도고흥교육지원청,전라남도순천교육지원청,직통,8700,전남 관내
전라남도순천교육지원청,전라남도보성교육지원청,직통,7900,전남 관내
전라남도보성교육지원청,전라남도순천교육지원청,직통,7900,전남 관내
전라남도순천교육지원청,전라남도화순교육지원청,직통,9700,전남 관내
전라남도화순교육지원청,전라남도순천교육지원청,직통,9700,전남 관내
전라남도순천교육지원청,전라남도장흥교육지원청,직통,11100,전남 관내
전라남도장흥교육지원청,전라남도순천교육지원청,직통,11100,전남 관내
전라남도순천교육지원청,전라남도강진교육지원청,직통,13500,전남 관내
전라남도강진교육지원청,전라남도순천교육지원청,직통,13500,전남 관내
전라남도순천교육지원청,전라남도해남교육지원청,직통,16600,전남 관내
전라남도해남교육지원청,전라남도순천교육지원청,직통,16600,전남 관내
전라남도순천교육지원청,전라남도영암교육지원청,직통,17500,전남 관내
전라남도영암교육지원청,전라남도순천교육지원청,직통,17500,전남 관내
전라남도순천교육지원청,전라남도무안교육지원청,직통,18200,전남 관내
전라남도무안교육지원청,전라남도순천교육지원청,직통,18200,전남 관내
전라남도순천교육지원청,전라남도함평교육지원청,직통,12900,전남 관내
전라남도함평교육지원청,전라남도순천교육지원청,직통,12900,전남 관내
전라남도순천교육지원청,전라남도영광교육지원청,직통,15700,전남 관내
전라남도영광교육지원청,전라남도순천교육지원청,직통,15700,전남 관내
전라남도순천교육지원청,전라남도장성교육지원청,직통,10800,전남 관내
전라남도장성교육지원청,전라남도순천교육지원청,직통,10800,전남 관내
전라남도순천교육지원청,전라남도완도교육지원청,직통,23200,전남 관내
전라남도완도교육지원청,전라남도순천교육지원청,직통,23200,전남 관내
전라남도순천교육지원청,전라남도진도교육지원청,직통,23900,전남 관내
전라남도진도교육지원청,전라남도순천교육지원청,직통,23900,전남 관내
전라남도순천교육지원청,남악,직통,13800,전남 관내
남악,전라남도순천교육지원청,직통,13800,전남 관내
전라남도나주교육지원청,전라남도광양교육지원청,직통,12700,전남 관내
전라남도광양교육지원청,전라남도나주교육지원청,직통,12700,전남 관내
전라남도나주교육지원청,전라남도담양교육지원청,직통,7200,전남 관내
전라남도담양교육지원청,전라남도나주교육지원청,직통,7200,전남 관내
전라남도나주교육지원청,전라남도곡성교육지원청,직통,9800,전남 관내
전라남도곡성교육지원청,전라남도나주교육지원청,직통,9800,전남 관내
전라남도나주교육지원청,전라남도구례교육지원청,직통,14100,전남 관내
전라남도구례교육지원청,전라남도나주교육지원청,직통,14100,전남 관내
전라남도나주교육지원청,전라남도고흥교육지원청,직통,20500,전남 관내
전라남도고흥교육지원청,전라남도나주교육지원청,직통,20500,전남 관내
전라남도나주교육지원청,전라남도보성교육지원청,직통,14800,전남 관내
전라남도보성교육지원청,전라남도나주교육지원청,직통,14800,전남 관내
전라남도나주교육지원청,전라남도화순교육지원청,직통,6800,전남 관내
전라남도화순교육지원청,전라남도나주교육지원청,직통,6800,전남 관내
전라남도나주교육지원청,전라남도장흥교육지원청,직통,9000,전남 관내
전라남도장흥교육지원청,전라남도나주교육지원청,직통,9000,전남 관내
전라남도나주교육지원청,전라남도강진교육지원청,직통,8200,전남 관내
전라남도강진교육지원청,전라남도나주교육지원청,직통,8200,전남 관내
전라남도나주교육지원청,전라남도해남교육지원청,직통,9900,전남 관내
전라남도해남교육지원청,전라남도나주교육지원청,직통,9900,전남 관내
전라남도나주교육지원청,전라남도영암교육지원청,직통,4400,전남 관내
전라남도영암교육지원청,전라남도나주교육지원청,직통,4400,전남 관내
전라남도나주교육지원청,전라남도무안교육지원청,직통,4100,전남 관내
전라남도무안교육지원청,전라남도나주교육지원청,직통,4100,전남 관내
전라남도나주교육지원청,전라남도함평교육지원청,직통,3700,전남 관내
전라남도함평교육지원청,전라남도나주교육지원청,직통,3700,전남 관내
전라남도나주교육지원청,전라남도영광교육지원청,직통,7400,전남 관내
전라남도영광교육지원청,전라남도나주교육지원청,직통,7400,전남 관내
전라남도나주교육지원청,전라남도장성교육지원청,직통,6700,전남 관내
전라남도장성교육지원청,전라남도나주교육지원청,직통,6700,전남 관내
전라남도나주교육지원청,전라남도완도교육지원청,직통,16600,전남 관내
전라남도완도교육지원청,전라남도나주교육지원청,직통,16600,전남 관내
전라남도나주교육지원청,전라남도진도교육지원청,직통,17200,전남 관내
전라남도진도교육지원청,전라남도나주교육지원청,직통,17200,전남 관내
전라남도나주교육지원청,남악,직통,9000,전남 관내
남악,전라남도나주교육지원청,직통,9000,전남 관내
전라남도광양교육지원청,전라남도담양교육지원청,직통,11300,전남 관내
전라남도담양교육지원청,전라남도광양교육지원청,직통,11300,전남 관내
전라남도광양교육지원청,전라남도곡성교육지원청,직통,13900,전남 관내
전라남도곡성교육지원청,전라남도광양교육지원청,직통,13900,전남 관내
전라남도광양교육지원청,전라남도구례교육지원청,직통,7700,전남 관내
전라남도구례교육지원청,전라남도광양교육지원청,직통,7700,전남 관내
전라남도광양교육지원청,전라남도고흥교육지원청,직통,10200,전남 관내
전라남도고흥교육지원청,전라남도광양교육지원청,직통,10200,전남 관내
전라남도광양교육지원청,전라남도보성교육지원청,직통,9900,전남 관내
전라남도보성교육지원청,전라남도광양교육지원청,직통,9900,전남 관내
전라남도광양교육지원청,전라남도화순교육지원청,직통,10900,전남 관내
전라남도화순교육지원청,전라남도광양교육지원청,직통,10900,전남 관내
전라남도광양교육지원청,전라남도장흥교육지원청,직통,13200,전남 관내
전라남도장흥교육지원청,전라남도광양교육지원청,직통,13200,전남 관내
전라남도광양교육지원청,전라남도강진교육지원청,직통,15600,전남 관내
전라남도강진교육지원청,전라남도광양교육지원청,직통,15600,전남 관내
전라남도광양교육지원청,전라남도해남교육지원청,직통,19100,전남 관내
전라남도해남교육지원청,전라남도광양교육지원청,직통,19100,전남 관내
전라남도광양교육지원청,전라남도영암교육지원청,직통,19500,전남 관내
전라남도영암교육지원청,전라남도광양교육지원청,직통,19500,전남 관내
전라남도광양교육지원청,전라남도무안교육지원청,직통,14400,전남 관내
전라남도무안교육지원청,전라남도광양교육지원청,직통,14400,전남 관내
전라남도광양교육지원청,전라남도함평교육지원청,직통,12900,전남 관내
전라남도함평교육지원청,전라남도광양교육지원청,직통,12900,전남 관내
전라남도광양교육지원청,전라남도영광교육지원청,직통,15700,전남 관내
전라남도영광교육지원청,전라남도광양교육지원청,직통,15700,전남 관내
전라남도광양교육지원청,전라남도장성교육지원청,직통,10800,전남 관내
전라남도장성교육지원청,전라남도광양교육지원청,직통,10800,전남 관내
전라남도광양교육지원청,전라남도완도교육지원청,직통,25800,전남 관내
전라남도완도교육지원청,전라남도광양교육지원청,직통,25800,전남 관내
전라남도광양교육지원청,전라남도진도교육지원청,직통,23400,전남 관내
전라남도진도교육지원청,전라남도광양교육지원청,직통,23400,전남 관내
전라남도광양교육지원청,남악,직통,11700,전남 관내
남악,전라남도광양교육지원청,직통,11700,전남 관내
전라남도담양교육지원청,전라남도곡성교육지원청,직통,8400,전남 관내
전라남도곡성교육지원청,전라남도담양교육지원청,직통,8400,전남 관내
전라남도담양교육지원청,전라남도구례교육지원청,직통,12700,전남 관내
전라남도구례교육지원청,전라남도담양교육지원청,직통,12700,전남 관내
전라남도담양교육지원청,전라남도고흥교육지원청,직통,19100,전남 관내
전라남도고흥교육지원청,전라남도담양교육지원청,직통,19100,전남 관내
전라남도담양교육지원청,전라남도보성교육지원청,직통,13400,전남 관내
전라남도보성교육지원청,전라남도담양교육지원청,직통,13400,전남 관내
전라남도담양교육지원청,전라남도화순교육지원청,직통,8000,전남 관내
전라남도화순교육지원청,전라남도담양교육지원청,직통,8000,전남 관내
전라남도담양교육지원청,전라남도장흥교육지원청,직통,14400,전남 관내
전라남도장흥교육지원청,전라남도담양교육지원청,직통,14400,전남 관내
전라남도담양교육지원청,전라남도강진교육지원청,직통,14600,전남 관내
전라남도강진교육지원청,전라남도담양교육지원청,직통,14600,전남 관내
전라남도담양교육지원청,전라남도해남교육지원청,직통,16600,전남 관내
전라남도해남교육지원청,전라남도담양교육지원청,직통,16600,전남 관내
전라남도담양교육지원청,전라남도영암교육지원청,직통,11600,전남 관내
전라남도영암교육지원청,전라남도담양교육지원청,직통,11600,전남 관내
전라남도담양교육지원청,전라남도무안교육지원청,직통,8900,전남 관내
전라남도무안교육지원청,전라남도담양교육지원청,직통,8900,전남 관내
전라남도담양교육지원청,전라남도함평교육지원청,직통,7400,전남 관내
전라남도함평교육지원청,전라남도담양교육지원청,직통,7400,전남 관내
전라남도담양교육지원청,전라남도영광교육지원청,직통,10200,전남 관내
전라남도영광교육지원청,전라남도담양교육지원청,직통,10200,전남 관내
전라남도담양교육지원청,전라남도장성교육지원청,직통,5300,전남 관내
전라남도장성교육지원청,전라남도담양교육지원청,직통,5300,전남 관내
전라남도담양교육지원청,전라남도완도교육지원청,직통,23400,전남 관내
전라남도완도교육지원청,전라남도담양교육지원청,직통,23400,전남 관내
전라남도담양교육지원청,전라남도진도교육지원청,직통,18200,전남 관내
전라남도진도교육지원청,전라남도담양교육지원청,직통,18200,전남 관내
전라남도담양교육지원청,남악,직통,10100,전남 관내
남악,전라남도담양교육지원청,직통,10100,전남 관내
전라남도곡성교육지원청,전라남도구례교육지원청,직통,4300,전남 관내
전라남도구례교육지원청,전라남도곡성교육지원청,직통,4300,전남 관내
전라남도곡성교육지원청,전라남도고흥교육지원청,직통,21400,전남 관내
전라남도고흥교육지원청,전라남도곡성교육지원청,직통,21400,전남 관내
전라남도곡성교육지원청,전라남도보성교육지원청,직통,17300,전남 관내
전라남도보성교육지원청,전라남도곡성교육지원청,직통,17300,전남 관내
전라남도곡성교육지원청,전라남도화순교육지원청,직통,8000,전남 관내
전라남도화순교육지원청,전라남도곡성교육지원청,직통,8000,전남 관내
전라남도곡성교육지원청,전라남도장흥교육지원청,직통,17000,전남 관내
전라남도장흥교육지원청,전라남도곡성교육지원청,직통,17000,전남 관내
전라남도곡성교육지원청,전라남도강진교육지원청,직통,17200,전남 관내
전라남도강진교육지원청,전라남도곡성교육지원청,직통,17200,전남 관내
전라남도곡성교육지원청,전라남도해남교육지원청,직통,19200,전남 관내
전라남도해남교육지원청,전라남도곡성교육지원청,직통,19200,전남 관내
전라남도곡성교육지원청,전라남도영암교육지원청,직통,14200,전남 관내
전라남도영암교육지원청,전라남도곡성교육지원청,직통,14200,전남 관내
전라남도곡성교육지원청,전라남도무안교육지원청,직통,11500,전남 관내
전라남도무안교육지원청,전라남도곡성교육지원청,직통,11500,전남 관내
전라남도곡성교육지원청,전라남도함평교육지원청,직통,8800,전남 관내
전라남도함평교육지원청,전라남도곡성교육지원청,직통,8800,전남 관내
전라남도곡성교육지원청,전라남도영광교육지원청,직통,12800,전남 관내
전라남도영광교육지원청,전라남도곡성교육지원청,직통,12800,전남 관내
전라남도곡성교육지원청,전라남도장성교육지원청,직통,7900,전남 관내
전라남도장성교육지원청,전라남도곡성교육지원청,직통,7900,전남 관내
전라남도곡성교육지원청,전라남도완도교육지원청,직통,23000,전남 관내
전라남도완도교육지원청,전라남도곡성교육지원청,직통,23000,전남 관내
전라남도곡성교육지원청,전라남도진도교육지원청,직통,20800,전남 관내
전라남도진도교육지원청,전라남도곡성교육지원청,직통,20800,전남 관내
전라남도곡성교육지원청,남악,직통,12700,전남 관내
남악,전라남도곡성교육지원청,직통,12700,전남 관내
전라남도구례교육지원청,전라남도고흥교육지원청,직통,13900,전남 관내
전라남도고흥교육지원청,전라남도구례교육지원청,직통,13900,전남 관내
전라남도구례교육지원청,전라남도보성교육지원청,직통,13100,전남 관내
전라남도보성교육지원청,전라남도구례교육지원청,직통,13100,전남 관내
전라남도구례교육지원청,전라남도화순교육지원청,직통,12300,전남 관내
전라남도화순교육지원청,전라남도구례교육지원청,직통,12300,전남 관내
전라남도구례교육지원청,전라남도장흥교육지원청,직통,16300,전남 관내
전라남도장흥교육지원청,전라남도구례교육지원청,직통,16300,전남 관내
전라남도구례교육지원청,전라남도강진교육지원청,직통,18700,전남 관내
전라남도강진교육지원청,전라남도구례교육지원청,직통,18700,전남 관내
전라남도구례교육지원청,전라남도해남교육지원청,직통,21800,전남 관내
전라남도해남교육지원청,전라남도구례교육지원청,직통,21800,전남 관내
전라남도구례교육지원청,전라남도영암교육지원청,직통,18500,전남 관내
전라남도영암교육지원청,전라남도구례교육지원청,직통,18500,전남 관내
전라남도구례교육지원청,전라남도무안교육지원청,직통,15800,전남 관내
전라남도무안교육지원청,전라남도구례교육지원청,직통,15800,전남 관내
전라남도구례교육지원청,전라남도함평교육지원청,직통,14300,전남 관내
전라남도함평교육지원청,전라남도구례교육지원청,직통,14300,전남 관내
전라남도구례교육지원청,전라남도영광교육지원청,직통,17100,전남 관내
전라남도영광교육지원청,전라남도구례교육지원청,직통,17100,전남 관내
전라남도구례교육지원청,전라남도장성교육지원청,직통,12200,전남 관내
전라남도장성교육지원청,전라남도구례교육지원청,직통,12200,전남 관내
전라남도구례교육지원청,전라남도완도교육지원청,직통,28400,전남 관내
전라남도완도교육지원청,전라남도구례교육지원청,직통,28400,전남 관내
전라남도구례교육지원청,전라남도진도교육지원청,직통,29100,전남 관내
전라남도진도교육지원청,전라남도구례교육지원청,직통,29100,전남 관내
전라남도구례교육지원청,남악,직통,19000,전남 관내
남악,전라남도구례교육지원청,직통,19000,전남 관내
전라남도고흥교육지원청,전라남도보성교육지원청,직통,9900,전남 관내
전라남도보성교육지원청,전라남도고흥교육지원청,직통,9900,전남 관내
전라남도고흥교육지원청,전라남도화순교육지원청,직통,13700,전남 관내
전라남도화순교육지원청,전라남도고흥교육지원청,직통,13700,전남 관내
전라남도고흥교육지원청,전라남도장흥교육지원청,직통,13100,전남 관내
전라남도장흥교육지원청,전라남도고흥교육지원청,직통,13100,전남 관내
전라남도고흥교육지원청,전라남도강진교육지원청,직통,14200,전남 관내
전라남도강진교육지원청,전라남도고흥교육지원청,직통,14200,전남 관내
전라남도고흥교육지원청,전라남도해남교육지원청,직통,18600,전남 관내
전라남도해남교육지원청,전라남도고흥교육지원청,직통,18600,전남 관내
전라남도고흥교육지원청,전라남도영암교육지원청,직통,19500,전남 관내
전라남도영암교육지원청,전라남도고흥교육지원청,직통,19500,전남 관내
전라남도고흥교육지원청,전라남도무안교육지원청,직통,22200,전남 관내
전라남도무안교육지원청,전라남도고흥교육지원청,직통,22200,전남 관내
전라남도고흥교육지원청,전라남도함평교육지원청,직통,20700,전남 관내
전라남도함평교육지원청,전라남도고흥교육지원청,직통,20700,전남 관내
전라남도고흥교육지원청,전라남도영광교육지원청,직통,23500,전남 관내
전라남도영광교육지원청,전라남도고흥교육지원청,직통,23500,전남 관내
전라남도고흥교육지원청,전라남도장성교육지원청,직통,18600,전남 관내
전라남도장성교육지원청,전라남도고흥교육지원청,직통,18600,전남 관내
전라남도고흥교육지원청,전라남도완도교육지원청,직통,25200,전남 관내
전라남도완도교육지원청,전라남도고흥교육지원청,직통,25200,전남 관내
전라남도고흥교육지원청,전라남도진도교육지원청,직통,25900,전남 관내
전라남도진도교육지원청,전라남도고흥교육지원청,직통,25900,전남 관내
전라남도고흥교육지원청,남악,직통,23400,전남 관내
남악,전라남도고흥교육지원청,직통,23400,전남 관내
전라남도보성교육지원청,전라남도화순교육지원청,직통,7800,전남 관내
전라남도화순교육지원청,전라남도보성교육지원청,직통,7800,전남 관내
전라남도보성교육지원청,전라남도장흥교육지원청,직통,3200,전남 관내
전라남도장흥교육지원청,전라남도보성교육지원청,직통,3200,전남 관내
전라남도보성교육지원청,전라남도강진교육지원청,직통,5700,전남 관내
전라남도강진교육지원청,전라남도보성교육지원청,직통,5700,전남 관내
전라남도보성교육지원청,전라남도해남교육지원청,직통,8700,전남 관내
전라남도해남교육지원청,전라남도보성교육지원청,직통,8700,전남 관내
전라남도보성교육지원청,전라남도영암교육지원청,직통,7800,전남 관내
전라남도영암교육지원청,전라남도보성교육지원청,직통,7800,전남 관내
전라남도보성교육지원청,전라남도무안교육지원청,직통,16700,전남 관내
전라남도무안교육지원청,전라남도보성교육지원청,직통,16700,전남 관내
전라남도보성교육지원청,전라남도함평교육지원청,직통,15000,전남 관내
전라남도함평교육지원청,전라남도보성교육지원청,직통,15000,전남 관내
전라남도보성교육지원청,전라남도영광교육지원청,직통,17800,전남 관내
전라남도영광교육지원청,전라남도보성교육지원청,직통,17800,전남 관내
전라남도보성교육지원청,전라남도장성교육지원청,직통,12900,전남 관내
전라남도장성교육지원청,전라남도보성교육지원청,직통,12900,전남 관내
전라남도보성교육지원청,전라남도완도교육지원청,직통,15400,전남 관내
전라남도완도교육지원청,전라남도보성교육지원청,직통,15400,전남 관내
전라남도보성교육지원청,전라남도진도교육지원청,직통,16000,전남 관내
전라남도진도교육지원청,전라남도보성교육지원청,직통,16000,전남 관내
전라남도보성교육지원청,남악,직통,13500,전남 관내
남악,전라남도보성교육지원청,직통,13500,전남 관내
전라남도화순교육지원청,전라남도장흥교육지원청,직통,10000,전남 관내
전라남도장흥교육지원청,전라남도화순교육지원청,직통,10000,전남 관내
전라남도화순교육지원청,전라남도강진교육지원청,직통,11400,전남 관내
전라남도강진교육지원청,전라남도화순교육지원청,직통,11400,전남 관내
전라남도화순교육지원청,전라남도해남교육지원청,직통,16500,전남 관내
전라남도해남교육지원청,전라남도화순교육지원청,직통,16500,전남 관내
전라남도화순교육지원청,전라남도영암교육지원청,직통,11200,전남 관내
전라남도영암교육지원청,전라남도화순교육지원청,직통,11200,전남 관내
전라남도화순교육지원청,전라남도무안교육지원청,직통,8500,전남 관내
전라남도무안교육지원청,전라남도화순교육지원청,직통,8500,전남 관내
전라남도화순교육지원청,전라남도함평교육지원청,직통,7000,전남 관내
전라남도함평교육지원청,전라남도화순교육지원청,직통,7000,전남 관내
전라남도화순교육지원청,전라남도영광교육지원청,직통,9800,전남 관내
전라남도영광교육지원청,전라남도화순교육지원청,직통,9800,전남 관내
전라남도화순교육지원청,전라남도장성교육지원청,직통,4900,전남 관내
